Provider_ID,Hospital Name,City,State,Measure Name,Measure Response
491302,CARILION GILES COMMUNITY HOSPITAL,PEARISBURG,VA,Able to receive lab results electronically,Yes
500108,ST JOSEPH MEDICAL CENTER,TACOMA,WA,Nursing care registry,Y
500019,PROVIDENCE CENTRALIA HOSPITAL,CENTRALIA,WA,Patient Safety Culture,Y
490119,SENTARA PRINCESS ANNE HOSPITAL,VIRGINIA BEACH,VA,Safe surgery checklist use (inpatient),Y
510022,CHARLESTON AREA MEDICAL CENTER,CHARLESTON,WV,General Surgery Registry,N
500058,KADLEC REGIONAL MEDICAL CENTER,RICHLAND,WA,Safe surgery checklist use (outpatient),Yes
500072,OLYMPIC MEDICAL CENTER,PORT ANGELES,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
501319,MORTON GENERAL HOSPITAL,MORTON,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510023,WEIRTON MEDICAL CENTER,WEIRTON,WV,Patient Safety Culture,Y
510007,ST MARY'S MEDICAL CENTER,HUNTINGTON,WV,Able to receive lab results electronically,Yes
510022,CHARLESTON AREA MEDICAL CENTER,CHARLESTON,WV,Safe surgery checklist use (inpatient),Y
501308,COULEE MEDICAL CENTER,GRAND COULEE,WA,Safe surgery checklist use (outpatient),Yes
500152,SWEDISH ISSAQUAH,ISSAQUAH,WA,Patient Safety Culture,Y
500141,ST FRANCIS COMMUNITY HOSPITAL,FEDERAL WAY,WA,Safe surgery checklist use (outpatient),Yes
501313,CASCADE MEDICAL CENTER,LEAVENWORTH,WA,Safe surgery checklist use (inpatient),N
510048,LOGAN REGIONAL MEDICAL CENTER,LOGAN,WV,Nursing care registry,N
501340,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,FRIDAY HARBOR,WA,Nursing care registry,N
510008,BERKELEY MEDICAL CENTER,MARTINSBURG,WV,Able to receive lab results electronically,Yes
510007,ST MARY'S MEDICAL CENTER,HUNTINGTON,WV,Safe surgery checklist use (outpatient),Yes
500124,EVERGREENHEALTH MEDICAL CENTER,KIRKLAND,WA,Patient Safety Culture,Y
501313,CASCADE MEDICAL CENTER,LEAVENWORTH,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510046,PRINCETON COMMUNITY HOSPITAL,PRINCETON,WV,Able to receive lab results electronically,Yes
501340,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,FRIDAY HARBOR,WA,Patient Safety Culture,Y
501329,PEACEHEALTH UNITED GENERAL MEDICAL CENTER,SEDRO WOOLLEY,WA,Patient Safety Culture,Y
500151,ST ANTHONY HOSPITAL,GIG HARBOR,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
501340,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,FRIDAY HARBOR,WA,Able to receive lab results electronically,Yes
500124,EVERGREENHEALTH MEDICAL CENTER,KIRKLAND,WA,General Surgery Registry,Y
510008,BERKELEY MEDICAL CENTER,MARTINSBURG,WV,Safe surgery checklist use (inpatient),Y
510031,ST FRANCIS HOSPITAL,CHARLESTON,WV,Safe surgery checklist use (outpatient),Yes
510046,PRINCETON COMMUNITY HOSPITAL,PRINCETON,WV,Safe surgery checklist use (inpatient),Y
510047,FAIRMONT REGIONAL MEDICAL CENTER,FAIRMONT,WV,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
500141,ST FRANCIS COMMUNITY HOSPITAL,FEDERAL WAY,WA,Patient Safety Culture,Y
510047,FAIRMONT REGIONAL MEDICAL CENTER,FAIRMONT,WV,Nursing care registry,N
501313,CASCADE MEDICAL CENTER,LEAVENWORTH,WA,Safe surgery checklist use (outpatient),No
500152,SWEDISH ISSAQUAH,ISSAQUAH,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510007,ST MARY'S MEDICAL CENTER,HUNTINGTON,WV,"Able to track patients’ lab results, tests, and referrals electronically between visits",No
501335,ST ELIZABETH HOSPITAL,ENUMCLAW,WA,Safe surgery checklist use (inpatient),Y
510007,ST MARY'S MEDICAL CENTER,HUNTINGTON,WV,Patient Safety Culture,N
510039,OHIO VALLEY MEDICAL CENTER,WHEELING,WV,Safe surgery checklist use (outpatient),Yes
510048,LOGAN REGIONAL MEDICAL CENTER,LOGAN,WV,Patient Safety Culture,Y
500108,ST JOSEPH MEDICAL CENTER,TACOMA,WA,Safe surgery checklist use (inpatient),Y
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,WESTON,WV,Nursing care registry,N
501340,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,FRIDAY HARBOR,WA,Safe surgery checklist use (outpatient),Yes
501316,KLICKITAT VALLEY HOSPITAL,GOLDENDALE,WA,Able to receive lab results electronically,Yes
510024,MONONGALIA COUNTY GENERAL HOSPITAL,MORGANTOWN,WV,Safe surgery checklist use (inpatient),Y
500119,MULTICARE VALLEY HOSPITAL,SPOKANE,WA,Safe surgery checklist use (outpatient),Yes
510023,WEIRTON MEDICAL CENTER,WEIRTON,WV,General Surgery Registry,N
510039,OHIO VALLEY MEDICAL CENTER,WHEELING,WV,Patient Safety Culture,Y
501336,MASON GENERAL HOSPITAL & FAMILY OF CLINICS,SHELTON,WA,Safe surgery checklist use (inpatient),Y
510023,WEIRTON MEDICAL CENTER,WEIRTON,WV,Nursing care registry,Y
500124,EVERGREENHEALTH MEDICAL CENTER,KIRKLAND,WA,Able to receive lab results electronically,Yes
510039,OHIO VALLEY MEDICAL CENTER,WHEELING,WV,General Surgery Registry,N
500151,ST ANTHONY HOSPITAL,GIG HARBOR,WA,Safe surgery checklist use (inpatient),Y
501336,MASON GENERAL HOSPITAL & FAMILY OF CLINICS,SHELTON,WA,Patient Safety Culture,N
501320,QUINCY VALLEY HOSPITAL,QUINCY,WA,General Surgery Registry,N
500139,CAPITAL MEDICAL CENTER,OLYMPIA,WA,Safe surgery checklist use (inpatient),Y
500151,ST ANTHONY HOSPITAL,GIG HARBOR,WA,General Surgery Registry,Y
501317,COLUMBIA BASIN HOSPITAL,EPHRATA,WA,Nursing care registry,N
510047,FAIRMONT REGIONAL MEDICAL CENTER,FAIRMONT,WV,Safe surgery checklist use (outpatient),Yes
510008,BERKELEY MEDICAL CENTER,MARTINSBURG,WV,General Surgery Registry,N
501316,KLICKITAT VALLEY HOSPITAL,GOLDENDALE,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
500152,SWEDISH ISSAQUAH,ISSAQUAH,WA,Safe surgery checklist use (inpatient),Y
510013,REYNOLDS MEMORIAL HOSPITAL,GLEN DALE,WV,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510030,DAVIS MEDICAL CENTER,ELKINS,WV,Safe surgery checklist use (inpatient),Y
510029,THOMAS MEMORIAL HOSPITAL,SOUTH CHARLESTON,WV,Able to receive lab results electronically,Yes
501308,COULEE MEDICAL CENTER,GRAND COULEE,WA,Able to receive lab results electronically,Yes
510023,WEIRTON MEDICAL CENTER,WEIRTON,WV,Safe surgery checklist use (outpatient),Yes
510047,FAIRMONT REGIONAL MEDICAL CENTER,FAIRMONT,WV,General Surgery Registry,N
501335,ST ELIZABETH HOSPITAL,ENUMCLAW,WA,Patient Safety Culture,Y
510031,ST FRANCIS HOSPITAL,CHARLESTON,WV,General Surgery Registry,N
510031,ST FRANCIS HOSPITAL,CHARLESTON,WV,Safe surgery checklist use (inpatient),Y
500150,LEGACY SALMON CREEK MEDICAL CENTER,VANCOUVER,WA,Safe surgery checklist use (inpatient),Y
510012,PLEASANT VALLEY HOSPITAL,POINT PLEASANT,WV,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
520096,WHEATON FRANCISCAN HEALTHCARE ALL SAINTS,RACINE,WI,Patient Safety Culture,N
510013,REYNOLDS MEMORIAL HOSPITAL,GLEN DALE,WV,Safe surgery checklist use (outpatient),Yes
510030,DAVIS MEDICAL CENTER,ELKINS,WV,General Surgery Registry,N
500148,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,WENATCHEE,WA,Able to receive lab results electronically,Yes
500139,CAPITAL MEDICAL CENTER,OLYMPIA,WA,Able to receive lab results electronically,Yes
501313,CASCADE MEDICAL CENTER,LEAVENWORTH,WA,Patient Safety Culture,N
510030,DAVIS MEDICAL CENTER,ELKINS,WV,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510029,THOMAS MEMORIAL HOSPITAL,SOUTH CHARLESTON,WV,Patient Safety Culture,N
510006,UNITED HOSPITAL CENTER,BRIDGEPORT,WV,Safe surgery checklist use (outpatient),Yes
500139,CAPITAL MEDICAL CENTER,OLYMPIA,WA,General Surgery Registry,Y
500141,ST FRANCIS COMMUNITY HOSPITAL,FEDERAL WAY,WA,Able to receive lab results electronically,Yes
501313,CASCADE MEDICAL CENTER,LEAVENWORTH,WA,Nursing care registry,N
501329,PEACEHEALTH UNITED GENERAL MEDICAL CENTER,SEDRO WOOLLEY,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510008,BERKELEY MEDICAL CENTER,MARTINSBURG,WV,Nursing care registry,Y
501340,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,FRIDAY HARBOR,WA,Safe surgery checklist use (inpatient),Y
510046,PRINCETON COMMUNITY HOSPITAL,PRINCETON,WV,Nursing care registry,N
501329,PEACEHEALTH UNITED GENERAL MEDICAL CENTER,SEDRO WOOLLEY,WA,Nursing care registry,N
510012,PLEASANT VALLEY HOSPITAL,POINT PLEASANT,WV,Nursing care registry,N
501308,COULEE MEDICAL CENTER,GRAND COULEE,WA,Safe surgery checklist use (inpatient),Y
510048,LOGAN REGIONAL MEDICAL CENTER,LOGAN,WV,General Surgery Registry,N
501336,MASON GENERAL HOSPITAL & FAMILY OF CLINICS,SHELTON,WA,Nursing care registry,N
501329,PEACEHEALTH UNITED GENERAL MEDICAL CENTER,SEDRO WOOLLEY,WA,Able to receive lab results electronically,Yes
510022,CHARLESTON AREA MEDICAL CENTER,CHARLESTON,WV,Nursing care registry,Y
501335,ST ELIZABETH HOSPITAL,ENUMCLAW,WA,General Surgery Registry,Y
510024,MONONGALIA COUNTY GENERAL HOSPITAL,MORGANTOWN,WV,General Surgery Registry,Y
501315,SKYLINE HOSPITAL,WHITE SALMON,WA,Safe surgery checklist use (outpatient),Yes
510024,MONONGALIA COUNTY GENERAL HOSPITAL,MORGANTOWN,WV,Patient Safety Culture,N
501308,COULEE MEDICAL CENTER,GRAND COULEE,WA,General Surgery Registry,N
500151,ST ANTHONY HOSPITAL,GIG HARBOR,WA,Able to receive lab results electronically,Yes
501314,OCEAN BEACH HOSPITAL,ILWACO,WA,Nursing care registry,Y
501313,CASCADE MEDICAL CENTER,LEAVENWORTH,WA,Able to receive lab results electronically,Yes
501329,PEACEHEALTH UNITED GENERAL MEDICAL CENTER,SEDRO WOOLLEY,WA,Safe surgery checklist use (outpatient),Yes
501315,SKYLINE HOSPITAL,WHITE SALMON,WA,Able to receive lab results electronically,Yes
510039,OHIO VALLEY MEDICAL CENTER,WHEELING,WV,Nursing care registry,N
510029,THOMAS MEMORIAL HOSPITAL,SOUTH CHARLESTON,WV,Nursing care registry,N
500119,MULTICARE VALLEY HOSPITAL,SPOKANE,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",No
500152,SWEDISH ISSAQUAH,ISSAQUAH,WA,Able to receive lab results electronically,Yes
500148,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,WENATCHEE,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
501334,LAKE CHELAN COMMUNITY HOSPITAL,CHELAN,WA,Able to receive lab results electronically,Yes
500150,LEGACY SALMON CREEK MEDICAL CENTER,VANCOUVER,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
500119,MULTICARE VALLEY HOSPITAL,SPOKANE,WA,Safe surgery checklist use (inpatient),Y
501322,FERRY COUNTY MEMORIAL HOSPITAL,REPUBLIC,WA,Safe surgery checklist use (outpatient),Yes
520045,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,NEENAH,WI,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510006,UNITED HOSPITAL CENTER,BRIDGEPORT,WV,Nursing care registry,Y
501315,SKYLINE HOSPITAL,WHITE SALMON,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510047,FAIRMONT REGIONAL MEDICAL CENTER,FAIRMONT,WV,Patient Safety Culture,Y
500139,CAPITAL MEDICAL CENTER,OLYMPIA,WA,Patient Safety Culture,Y
501336,MASON GENERAL HOSPITAL & FAMILY OF CLINICS,SHELTON,WA,General Surgery Registry,N
500141,ST FRANCIS COMMUNITY HOSPITAL,FEDERAL WAY,WA,General Surgery Registry,Y
500119,MULTICARE VALLEY HOSPITAL,SPOKANE,WA,Able to receive lab results electronically,No
510031,ST FRANCIS HOSPITAL,CHARLESTON,WV,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
501319,MORTON GENERAL HOSPITAL,MORTON,WA,Safe surgery checklist use (outpatient),Yes
510048,LOGAN REGIONAL MEDICAL CENTER,LOGAN,WV,Safe surgery checklist use (inpatient),Y
510048,LOGAN REGIONAL MEDICAL CENTER,LOGAN,WV,Able to receive lab results electronically,Yes
510047,FAIRMONT REGIONAL MEDICAL CENTER,FAIRMONT,WV,Able to receive lab results electronically,Yes
501340,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,FRIDAY HARBOR,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510007,ST MARY'S MEDICAL CENTER,HUNTINGTON,WV,Safe surgery checklist use (inpatient),Y
500119,MULTICARE VALLEY HOSPITAL,SPOKANE,WA,Patient Safety Culture,N
500148,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,WENATCHEE,WA,Patient Safety Culture,N
510006,UNITED HOSPITAL CENTER,BRIDGEPORT,WV,"Able to track patients’ lab results, tests, and referrals electronically between visits",No
510012,PLEASANT VALLEY HOSPITAL,POINT PLEASANT,WV,General Surgery Registry,N
510047,FAIRMONT REGIONAL MEDICAL CENTER,FAIRMONT,WV,Safe surgery checklist use (inpatient),Y
510046,PRINCETON COMMUNITY HOSPITAL,PRINCETON,WV,Patient Safety Culture,N
500148,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,WENATCHEE,WA,Safe surgery checklist use (inpatient),Y
500151,ST ANTHONY HOSPITAL,GIG HARBOR,WA,Patient Safety Culture,Y
501334,LAKE CHELAN COMMUNITY HOSPITAL,CHELAN,WA,Safe surgery checklist use (outpatient),Yes
500141,ST FRANCIS COMMUNITY HOSPITAL,FEDERAL WAY,WA,Nursing care registry,Y
510029,THOMAS MEMORIAL HOSPITAL,SOUTH CHARLESTON,WV,Safe surgery checklist use (inpatient),Y
500124,EVERGREENHEALTH MEDICAL CENTER,KIRKLAND,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
500139,CAPITAL MEDICAL CENTER,OLYMPIA,WA,Safe surgery checklist use (outpatient),Yes
500124,EVERGREENHEALTH MEDICAL CENTER,KIRKLAND,WA,Safe surgery checklist use (outpatient),Yes
520059,AURORA MEMORIAL HOSPITAL BURLINGTON,BURLINGTON,WI,Safe surgery checklist use (inpatient),Y
510029,THOMAS MEMORIAL HOSPITAL,SOUTH CHARLESTON,WV,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510012,PLEASANT VALLEY HOSPITAL,POINT PLEASANT,WV,Patient Safety Culture,N
501333,KITTITAS VALLEY COMMUNITY HOSPITAL,ELLENSBURG,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
501308,COULEE MEDICAL CENTER,GRAND COULEE,WA,Patient Safety Culture,N
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,WESTON,WV,General Surgery Registry,N
500119,MULTICARE VALLEY HOSPITAL,SPOKANE,WA,General Surgery Registry,N
510013,REYNOLDS MEMORIAL HOSPITAL,GLEN DALE,WV,Patient Safety Culture,N
500148,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,WENATCHEE,WA,Nursing care registry,N
510039,OHIO VALLEY MEDICAL CENTER,WHEELING,WV,Able to receive lab results electronically,Yes
510024,MONONGALIA COUNTY GENERAL HOSPITAL,MORGANTOWN,WV,Nursing care registry,Y
510006,UNITED HOSPITAL CENTER,BRIDGEPORT,WV,Able to receive lab results electronically,Yes
510022,CHARLESTON AREA MEDICAL CENTER,CHARLESTON,WV,Patient Safety Culture,Y
501333,KITTITAS VALLEY COMMUNITY HOSPITAL,ELLENSBURG,WA,Safe surgery checklist use (outpatient),Yes
501334,LAKE CHELAN COMMUNITY HOSPITAL,CHELAN,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
501320,QUINCY VALLEY HOSPITAL,QUINCY,WA,Patient Safety Culture,N
500108,ST JOSEPH MEDICAL CENTER,TACOMA,WA,General Surgery Registry,Y
500139,CAPITAL MEDICAL CENTER,OLYMPIA,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
500141,ST FRANCIS COMMUNITY HOSPITAL,FEDERAL WAY,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
500151,ST ANTHONY HOSPITAL,GIG HARBOR,WA,Safe surgery checklist use (outpatient),Yes
510006,UNITED HOSPITAL CENTER,BRIDGEPORT,WV,Safe surgery checklist use (inpatient),Y
510046,PRINCETON COMMUNITY HOSPITAL,PRINCETON,WV,Safe surgery checklist use (outpatient),Yes
510023,WEIRTON MEDICAL CENTER,WEIRTON,WV,Safe surgery checklist use (inpatient),Y
510013,REYNOLDS MEMORIAL HOSPITAL,GLEN DALE,WV,Safe surgery checklist use (inpatient),Y
510006,UNITED HOSPITAL CENTER,BRIDGEPORT,WV,General Surgery Registry,N
501335,ST ELIZABETH HOSPITAL,ENUMCLAW,WA,Able to receive lab results electronically,Yes
501308,COULEE MEDICAL CENTER,GRAND COULEE,WA,Nursing care registry,N
510024,MONONGALIA COUNTY GENERAL HOSPITAL,MORGANTOWN,WV,Able to receive lab results electronically,Yes
500152,SWEDISH ISSAQUAH,ISSAQUAH,WA,Nursing care registry,Y
501329,PEACEHEALTH UNITED GENERAL MEDICAL CENTER,SEDRO WOOLLEY,WA,Safe surgery checklist use (inpatient),Y
510022,CHARLESTON AREA MEDICAL CENTER,CHARLESTON,WV,Safe surgery checklist use (outpatient),Yes
510030,DAVIS MEDICAL CENTER,ELKINS,WV,Nursing care registry,Y
501314,OCEAN BEACH HOSPITAL,ILWACO,WA,Patient Safety Culture,N
510024,MONONGALIA COUNTY GENERAL HOSPITAL,MORGANTOWN,WV,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510048,LOGAN REGIONAL MEDICAL CENTER,LOGAN,WV,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510006,UNITED HOSPITAL CENTER,BRIDGEPORT,WV,Patient Safety Culture,N
501316,KLICKITAT VALLEY HOSPITAL,GOLDENDALE,WA,Safe surgery checklist use (outpatient),Yes
500150,LEGACY SALMON CREEK MEDICAL CENTER,VANCOUVER,WA,General Surgery Registry,N
510030,DAVIS MEDICAL CENTER,ELKINS,WV,Able to receive lab results electronically,Yes
510012,PLEASANT VALLEY HOSPITAL,POINT PLEASANT,WV,Safe surgery checklist use (inpatient),Y
501322,FERRY COUNTY MEMORIAL HOSPITAL,REPUBLIC,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
500150,LEGACY SALMON CREEK MEDICAL CENTER,VANCOUVER,WA,Able to receive lab results electronically,Yes
510024,MONONGALIA COUNTY GENERAL HOSPITAL,MORGANTOWN,WV,Safe surgery checklist use (outpatient),Yes
510046,PRINCETON COMMUNITY HOSPITAL,PRINCETON,WV,General Surgery Registry,N
501340,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,FRIDAY HARBOR,WA,General Surgery Registry,N
501333,KITTITAS VALLEY COMMUNITY HOSPITAL,ELLENSBURG,WA,General Surgery Registry,N
510013,REYNOLDS MEMORIAL HOSPITAL,GLEN DALE,WV,General Surgery Registry,N
510007,ST MARY'S MEDICAL CENTER,HUNTINGTON,WV,General Surgery Registry,N
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,WESTON,WV,Able to receive lab results electronically,Yes
500119,MULTICARE VALLEY HOSPITAL,SPOKANE,WA,Nursing care registry,N
501314,OCEAN BEACH HOSPITAL,ILWACO,WA,Safe surgery checklist use (inpatient),Y
500150,LEGACY SALMON CREEK MEDICAL CENTER,VANCOUVER,WA,Safe surgery checklist use (outpatient),Yes
510039,OHIO VALLEY MEDICAL CENTER,WHEELING,WV,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510013,REYNOLDS MEMORIAL HOSPITAL,GLEN DALE,WV,Nursing care registry,N
510012,PLEASANT VALLEY HOSPITAL,POINT PLEASANT,WV,Safe surgery checklist use (outpatient),Yes
501319,MORTON GENERAL HOSPITAL,MORTON,WA,Able to receive lab results electronically,Yes
501333,KITTITAS VALLEY COMMUNITY HOSPITAL,ELLENSBURG,WA,Patient Safety Culture,Y
510062,BECKLEY ARH HOSPITAL,BECKLEY,WV,Patient Safety Culture,Y
510007,ST MARY'S MEDICAL CENTER,HUNTINGTON,WV,Nursing care registry,Y
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,WESTON,WV,Patient Safety Culture,Y
500151,ST ANTHONY HOSPITAL,GIG HARBOR,WA,Nursing care registry,Y
520004,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR,LA CROSSE,WI,Nursing care registry,Y
500148,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,WENATCHEE,WA,Safe surgery checklist use (outpatient),Yes
500124,EVERGREENHEALTH MEDICAL CENTER,KIRKLAND,WA,Safe surgery checklist use (inpatient),Y
500124,EVERGREENHEALTH MEDICAL CENTER,KIRKLAND,WA,Nursing care registry,Y
510030,DAVIS MEDICAL CENTER,ELKINS,WV,Safe surgery checklist use (outpatient),Yes
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,WESTON,WV,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510048,LOGAN REGIONAL MEDICAL CENTER,LOGAN,WV,Safe surgery checklist use (outpatient),Yes
501335,ST ELIZABETH HOSPITAL,ENUMCLAW,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,WESTON,WV,Safe surgery checklist use (inpatient),Y
500150,LEGACY SALMON CREEK MEDICAL CENTER,VANCOUVER,WA,Nursing care registry,Y
501320,QUINCY VALLEY HOSPITAL,QUINCY,WA,Nursing care registry,N
520048,MERCY MEDICAL CENTER OF OSHKOSH,OSHKOSH,WI,General Surgery Registry,N
510022,CHARLESTON AREA MEDICAL CENTER,CHARLESTON,WV,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
510023,WEIRTON MEDICAL CENTER,WEIRTON,WV,Able to receive lab results electronically,Yes
501314,OCEAN BEACH HOSPITAL,ILWACO,WA,General Surgery Registry,Y
501308,COULEE MEDICAL CENTER,GRAND COULEE,WA,"Able to track patients’ lab results, tests, and referrals electronically between visits",Yes
501320,QUINCY VALLEY HOSPITAL,QUINCY,WA,Safe surgery checklist use (inpatient),N
500141,ST FRANCIS COMMUNITY HOSPITAL,FEDERAL WAY,WA,Safe surgery checklist use (inpatient),Y
